0,1,653.85,370.80,33.30,63.00,0.88,-1,-1,-1
0,2,661.50,420.30,29.70,66.60,0.87,-1,-1,-1
0,3,753.75,317.70,32.40,53.55,0.87,-1,-1,-1
0,4,687.60,319.72,25.20,58.95,0.86,-1,-1,-1
0,5,474.30,267.30,26.10,54.45,0.85,-1,-1,-1
0,6,841.50,526.05,28.80,79.20,0.85,-1,-1,-1
0,7,422.10,362.25,31.05,65.70,0.83,-1,-1,-1
0,8,887.40,323.55,28.80,56.70,0.81,-1,-1,-1
0,9,1097.10,188.89,34.20,51.86,0.79,-1,-1,-1
0,10,1210.50,453.82,28.80,67.73,0.78,-1,-1,-1
0,11,482.40,283.27,23.40,49.95,0.72,-1,-1,-1
0,12,1120.50,264.82,28.80,54.00,0.71,-1,-1,-1
0,13,636.30,228.49,20.70,44.44,0.70,-1,-1,-1
0,14,4.44,193.27,35.63,47.25,0.66,-1,-1,-1
0,15,468.00,301.50,39.60,50.85,0.66,-1,-1,-1
1,1,656.47,367.29,35.87,68.08,0.87,-1,-1,-1
1,2,660.68,420.69,29.78,66.99,0.89,-1,-1,-1
1,3,753.49,316.33,32.91,54.33,0.87,-1,-1,-1
1,4,682.88,319.53,26.05,60.90,0.86,-1,-1,-1
1,5,474.22,266.52,27.03,56.40,0.81,-1,-1,-1
1,6,845.91,524.49,29.36,80.76,0.87,-1,-1,-1
1,7,424.55,360.49,31.63,66.87,0.86,-1,-1,-1
1,8,888.43,323.55,29.08,57.09,0.82,-1,-1,-1
1,9,1098.81,188.59,33.90,51.18,0.82,-1,-1,-1
1,10,1210.89,453.82,29.58,69.68,0.83,-1,-1,-1
1,11,482.23,284.25,26.08,55.81,0.71,-1,-1,-1
1,12,1122.23,264.82,30.03,55.95,0.86,-1,-1,-1
1,13,636.23,229.66,19.28,41.51,0.66,-1,-1,-1
1,14,6.40,193.67,36.89,49.01,0.24,-1,-1,-1
1,15,463.11,289.39,49.38,63.74,0.68,-1,-1,-1
2,1,660.67,366.51,35.60,67.94,0.87,-1,-1,-1
2,2,660.97,420.76,29.63,67.06,0.84,-1,-1,-1
2,3,754.49,314.88,32.32,53.07,0.78,-1,-1,-1
2,4,680.77,319.15,26.03,60.20,0.87,-1,-1,-1
2,5,475.61,265.87,26.47,55.01,0.84,-1,-1,-1
2,6,850.97,523.52,29.19,80.33,0.86,-1,-1,-1
2,7,428.03,359.67,30.46,64.29,0.88,-1,-1,-1
2,8,890.14,322.85,29.92,58.21,0.87,-1,-1,-1
2,9,1098.90,188.28,32.85,49.03,0.75,-1,-1,-1
2,10,1212.57,453.13,30.65,72.09,0.86,-1,-1,-1
2,11,483.59,284.25,26.45,56.83,0.50,-1,-1,-1
2,12,1123.76,265.34,30.53,56.29,0.69,-1,-1,-1
2,13,634.96,229.77,17.95,38.76,0.75,-1,-1,-1
2,14,10.60,193.30,35.89,47.67,0.73,-1,-1,-1
2,15,464.26,288.51,50.25,65.39,0.78,-1,-1,-1
2,16,638.13,240.43,36.67,48.06,0.62,-1,-1,-1
3,1,665.47,365.98,34.05,65.40,0.88,-1,-1,-1
3,2,661.53,419.57,30.04,68.27,0.87,-1,-1,-1
3,3,752.69,313.92,30.11,49.18,0.77,-1,-1,-1
3,4,676.30,318.86,26.20,58.90,0.85,-1,-1,-1
3,5,476.80,266.19,26.87,55.55,0.86,-1,-1,-1
3,6,856.30,523.25,29.08,80.17,0.86,-1,-1,-1
3,7,430.51,358.40,29.86,62.74,0.87,-1,-1,-1
3,8,891.29,323.48,30.62,58.55,0.88,-1,-1,-1
3,9,1097.33,188.10,32.83,48.30,0.76,-1,-1,-1
3,10,1214.30,452.74,31.29,73.01,0.88,-1,-1,-1
3,11,484.03,285.57,25.95,55.72,0.39,-1,-1,-1
3,12,1121.51,266.87,30.67,56.02,0.76,-1,-1,-1
3,13,632.05,230.22,17.66,37.95,0.67,-1,-1,-1
3,14,15.11,193.09,35.44,47.11,0.83,-1,-1,-1
3,15,468.38,289.98,48.49,63.73,0.78,-1,-1,-1
3,16,636.48,239.48,37.37,49.15,0.47,-1,-1,-1
4,1,670.46,366.04,32.44,62.51,0.88,-1,-1,-1
4,2,662.57,418.36,30.43,69.15,0.87,-1,-1,-1
4,3,752.98,313.52,31.16,50.78,0.84,-1,-1,-1
4,4,673.80,319.28,25.91,57.15,0.82,-1,-1,-1
4,5,477.20,266.64,26.89,55.40,0.86,-1,-1,-1
4,6,862.06,524.52,28.60,78.78,0.85,-1,-1,-1
4,7,433.39,358.72,29.80,62.66,0.85,-1,-1,-1
4,8,891.37,324.53,31.66,58.97,0.87,-1,-1,-1
4,9,1093.94,188.14,34.61,50.75,0.79,-1,-1,-1
4,10,1217.32,453.11,31.74,72.76,0.88,-1,-1,-1
4,11,484.86,286.99,25.61,54.92,0.68,-1,-1,-1
4,12,1123.25,268.68,29.59,54.25,0.78,-1,-1,-1
4,13,628.91,230.77,19.56,41.64,0.74,-1,-1,-1
4,14,17.99,193.69,35.79,47.62,0.83,-1,-1,-1
4,15,477.36,302.38,39.90,52.52,0.72,-1,-1,-1
4,16,634.21,238.80,38.24,50.22,0.81,-1,-1,-1
5,1,674.87,366.59,32.59,63.24,0.86,-1,-1,-1
5,2,663.41,416.69,30.84,69.43,0.89,-1,-1,-1
5,3,750.92,313.41,31.91,52.25,0.84,-1,-1,-1
5,4,672.47,320.09,26.47,58.57,0.82,-1,-1,-1
5,5,477.29,267.60,27.55,56.64,0.86,-1,-1,-1
5,6,867.87,526.27,28.72,78.97,0.83,-1,-1,-1
5,7,433.17,359.02,29.81,62.68,0.88,-1,-1,-1
5,8,889.50,325.52,33.75,61.64,0.81,-1,-1,-1
5,9,1092.28,188.56,35.09,52.27,0.59,-1,-1,-1
5,10,1219.34,454.70,32.35,71.80,0.88,-1,-1,-1
5,11,486.79,288.89,22.80,48.20,0.81,-1,-1,-1
5,12,1123.29,270.56,29.03,53.97,0.71,-1,-1,-1
5,13,625.19,231.41,22.53,47.18,0.82,-1,-1,-1
5,14,18.99,194.14,36.19,48.36,0.81,-1,-1,-1
5,15,484.73,307.74,36.44,48.08,0.79,-1,-1,-1
5,16,634.25,237.94,39.04,51.20,0.86,-1,-1,-1
6,1,678.04,366.63,32.79,64.15,0.89,-1,-1,-1
6,2,663.72,415.51,31.55,69.50,0.90,-1,-1,-1
6,3,749.05,313.09,32.65,54.36,0.82,-1,-1,-1
6,4,668.22,320.35,26.26,58.12,0.82,-1,-1,-1
6,5,477.43,269.65,26.88,55.20,0.85,-1,-1,-1
6,6,873.73,527.81,28.85,79.05,0.88,-1,-1,-1
6,7,434.28,359.46,29.94,63.36,0.86,-1,-1,-1
6,8,889.19,327.39,34.06,61.64,0.78,-1,-1,-1
6,9,1089.41,188.55,34.95,52.82,0.77,-1,-1,-1
6,10,1219.82,456.21,32.82,69.54,0.89,-1,-1,-1
6,11,488.55,289.66,22.85,48.15,0.76,-1,-1,-1
6,12,1123.02,271.15,29.39,55.16,0.80,-1,-1,-1
6,13,621.97,231.78,23.87,49.51,0.80,-1,-1,-1
6,14,20.52,194.21,35.89,48.23,0.77,-1,-1,-1
6,15,490.05,309.70,35.61,47.20,0.79,-1,-1,-1
6,16,632.41,238.00,39.91,52.14,0.87,-1,-1,-1
7,1,680.92,365.57,33.38,65.73,0.90,-1,-1,-1
7,2,663.61,414.65,31.56,67.80,0.91,-1,-1,-1
7,3,748.94,311.63,33.66,56.65,0.86,-1,-1,-1
7,4,663.31,319.97,26.93,57.66,0.83,-1,-1,-1
7,5,475.68,270.38,26.40,53.72,0.87,-1,-1,-1
7,6,878.82,528.65,29.30,79.71,0.88,-1,-1,-1
7,7,436.12,359.32,29.75,63.31,0.83,-1,-1,-1
7,8,884.82,329.29,33.41,61.59,0.80,-1,-1,-1
7,9,1087.63,187.56,35.25,53.38,0.82,-1,-1,-1
7,10,1219.91,457.05,34.21,69.34,0.90,-1,-1,-1
7,11,489.24,289.24,23.20,48.78,0.79,-1,-1,-1
7,12,1124.45,271.16,27.69,52.20,0.75,-1,-1,-1
7,13,620.77,232.35,23.87,49.77,0.77,-1,-1,-1
7,14,20.89,193.61,36.98,50.20,0.65,-1,-1,-1
7,15,496.05,310.86,34.89,46.68,0.82,-1,-1,-1
7,16,629.73,238.05,40.60,53.06,0.81,-1,-1,-1
8,1,684.33,363.82,34.10,67.84,0.90,-1,-1,-1
8,2,663.95,414.85,31.98,67.93,0.90,-1,-1,-1
8,3,749.87,310.50,33.93,57.19,0.83,-1,-1,-1
8,4,658.54,320.60,27.86,57.51,0.89,-1,-1,-1
8,5,473.93,270.62,26.58,53.19,0.82,-1,-1,-1
8,6,883.79,528.63,29.53,79.96,0.89,-1,-1,-1
8,7,437.75,358.66,30.10,63.92,0.84,-1,-1,-1
8,8,883.87,330.27,33.02,61.53,0.85,-1,-1,-1
8,9,1087.28,186.81,34.87,51.98,0.79,-1,-1,-1
8,10,1221.25,458.71,35.64,70.35,0.87,-1,-1,-1
8,11,488.33,289.38,23.70,49.36,0.84,-1,-1,-1
8,12,1126.06,270.77,28.65,53.29,0.77,-1,-1,-1
8,13,619.30,232.40,24.89,52.45,0.67,-1,-1,-1
8,15,502.19,311.30,34.38,46.59,0.84,-1,-1,-1
8,16,625.45,238.54,39.60,52.44,0.73,-1,-1,-1
9,1,688.17,361.84,34.33,69.22,0.89,-1,-1,-1
9,2,663.06,415.26,32.29,68.58,0.91,-1,-1,-1
9,3,751.30,309.50,32.56,54.38,0.88,-1,-1,-1
9,4,656.24,321.13,28.36,57.78,0.87,-1,-1,-1
9,5,473.02,270.22,27.20,53.63,0.83,-1,-1,-1
9,6,888.95,527.37,30.44,81.88,0.89,-1,-1,-1
9,7,439.48,357.36,27.97,58.69,0.84,-1,-1,-1
9,8,884.22,330.44,33.31,62.09,0.82,-1,-1,-1
9,9,1082.31,186.92,33.58,49.67,0.67,-1,-1,-1
9,10,1221.54,460.05,36.43,70.87,0.87,-1,-1,-1
9,11,488.11,288.93,23.58,47.76,0.82,-1,-1,-1
9,12,1125.40,270.77,30.18,54.29,0.87,-1,-1,-1
9,13,617.44,232.27,21.59,45.59,0.74,-1,-1,-1
9,15,506.07,312.13,33.49,46.00,0.86,-1,-1,-1
9,16,622.88,239.05,38.82,52.47,0.77,-1,-1,-1
10,1,692.31,359.92,34.14,69.73,0.89,-1,-1,-1
10,2,661.65,415.44,32.71,69.72,0.87,-1,-1,-1
10,3,749.62,309.01,32.26,53.56,0.88,-1,-1,-1
10,4,651.37,321.01,28.98,58.49,0.88,-1,-1,-1
10,5,473.09,270.05,27.87,54.41,0.86,-1,-1,-1
10,6,894.08,526.29,31.16,83.18,0.85,-1,-1,-1
10,7,440.01,355.79,28.28,58.92,0.86,-1,-1,-1
10,8,885.10,330.77,33.76,62.28,0.88,-1,-1,-1
10,9,1081.00,186.51,34.67,50.04,0.78,-1,-1,-1
10,10,1219.51,460.67,37.24,72.12,0.88,-1,-1,-1
10,11,488.77,287.65,25.08,48.74,0.85,-1,-1,-1
10,12,1125.08,271.05,32.07,55.58,0.87,-1,-1,-1
10,13,615.65,231.70,21.39,44.75,0.81,-1,-1,-1
10,15,510.03,312.65,33.21,46.17,0.82,-1,-1,-1
10,16,620.13,238.64,38.66,53.06,0.81,-1,-1,-1
11,1,696.45,358.18,33.41,69.01,0.90,-1,-1,-1
11,2,660.65,414.78,33.20,71.48,0.88,-1,-1,-1
11,3,747.78,308.86,32.83,54.47,0.86,-1,-1,-1
11,4,648.85,320.66,29.65,58.77,0.87,-1,-1,-1
11,5,474.11,269.97,27.94,54.41,0.80,-1,-1,-1
11,6,900.02,525.87,31.37,83.07,0.87,-1,-1,-1
11,7,440.16,354.80,28.09,58.40,0.87,-1,-1,-1
11,8,885.09,330.71,34.94,63.22,0.88,-1,-1,-1
11,9,1079.32,186.98,35.18,50.93,0.62,-1,-1,-1
11,10,1218.39,460.27,38.18,74.08,0.88,-1,-1,-1
11,11,486.88,286.89,28.64,52.13,0.87,-1,-1,-1
11,12,1125.39,271.87,33.07,56.36,0.77,-1,-1,-1
11,13,613.02,231.96,24.22,49.91,0.82,-1,-1,-1
11,15,514.41,313.07,33.61,47.81,0.76,-1,-1,-1
11,16,620.44,238.50,38.47,53.26,0.86,-1,-1,-1
12,1,701.40,358.15,32.04,66.32,0.89,-1,-1,-1
12,2,661.14,413.66,34.02,73.62,0.88,-1,-1,-1
12,3,744.88,309.13,33.93,56.90,0.82,-1,-1,-1
12,4,647.61,320.67,30.19,58.27,0.87,-1,-1,-1
12,5,476.53,270.53,26.92,52.31,0.79,-1,-1,-1
12,6,905.81,525.41,32.02,84.20,0.87,-1,-1,-1
12,7,440.35,355.23,28.38,58.85,0.85,-1,-1,-1
12,8,883.61,331.25,36.56,64.15,0.90,-1,-1,-1
12,9,1078.22,186.78,35.25,52.39,0.64,-1,-1,-1
12,10,1220.78,459.65,39.93,77.02,0.82,-1,-1,-1
12,11,486.69,287.92,30.66,53.09,0.88,-1,-1,-1
12,12,1126.22,273.36,33.18,57.25,0.77,-1,-1,-1
12,13,608.67,232.77,26.85,53.48,0.83,-1,-1,-1
12,15,518.61,314.08,33.69,48.73,0.82,-1,-1,-1
12,16,619.79,238.15,40.70,56.90,0.87,-1,-1,-1
13,1,705.45,358.50,31.64,65.29,0.88,-1,-1,-1
13,2,662.75,413.25,33.82,73.24,0.86,-1,-1,-1
13,3,743.28,309.25,33.06,56.33,0.84,-1,-1,-1
13,4,647.71,321.57,28.30,53.28,0.80,-1,-1,-1
13,5,478.28,270.88,26.70,51.82,0.76,-1,-1,-1
13,6,912.94,526.42,31.76,82.83,0.86,-1,-1,-1
13,7,440.90,354.95,29.41,60.25,0.75,-1,-1,-1
13,8,882.13,333.21,37.53,64.78,0.81,-1,-1,-1
13,9,1076.52,186.34,35.60,53.89,0.51,-1,-1,-1
13,10,1224.99,459.99,38.63,73.44,0.87,-1,-1,-1
13,11,487.28,291.28,31.27,51.68,0.85,-1,-1,-1
13,12,1128.17,275.38,28.73,50.76,0.56,-1,-1,-1
13,13,604.81,234.37,28.84,55.16,0.80,-1,-1,-1
13,15,523.37,315.30,33.61,48.80,0.80,-1,-1,-1
13,16,618.51,238.46,41.34,58.25,0.86,-1,-1,-1
14,1,709.55,358.81,32.03,65.52,0.87,-1,-1,-1
14,2,665.19,412.52,33.08,71.28,0.87,-1,-1,-1
14,3,743.01,308.13,33.87,58.17,0.85,-1,-1,-1
14,4,650.57,322.53,26.70,50.45,0.79,-1,-1,-1
14,5,480.00,271.75,25.64,49.24,0.73,-1,-1,-1
14,6,919.37,528.30,31.83,82.29,0.87,-1,-1,-1
14,7,440.74,354.27,31.36,62.27,0.84,-1,-1,-1
14,8,881.65,336.00,37.15,64.11,0.79,-1,-1,-1
14,9,1076.05,186.11,35.51,53.65,0.73,-1,-1,-1
14,10,1228.57,460.69,38.95,72.58,0.87,-1,-1,-1
14,11,486.53,293.32,31.01,49.93,0.86,-1,-1,-1
14,12,1127.33,275.02,28.84,51.61,0.65,-1,-1,-1
14,13,601.27,236.16,29.76,55.20,0.80,-1,-1,-1
14,15,527.97,315.85,33.60,48.84,0.83,-1,-1,-1
14,16,614.44,239.90,40.09,57.86,0.85,-1,-1,-1
14,14,30.52,197.10,36.31,49.87,0.61,-1,-1,-1
15,1,713.03,358.35,32.76,66.80,0.88,-1,-1,-1
15,2,666.13,412.72,32.73,69.76,0.90,-1,-1,-1
15,3,743.04,307.29,33.96,58.26,0.85,-1,-1,-1
15,4,644.87,323.48,27.32,50.43,0.77,-1,-1,-1
15,5,480.98,271.91,25.74,49.22,0.79,-1,-1,-1
15,6,925.75,529.90,32.17,82.68,0.85,-1,-1,-1
15,7,442.09,352.99,32.15,61.86,0.85,-1,-1,-1
15,8,880.75,337.63,36.67,64.13,0.80,-1,-1,-1
15,9,1074.32,185.65,36.34,53.91,0.82,-1,-1,-1
15,10,1229.31,461.83,40.13,72.25,0.88,-1,-1,-1
15,11,485.02,294.51,31.49,49.88,0.88,-1,-1,-1
15,12,1128.90,275.80,31.19,55.51,0.81,-1,-1,-1
15,13,599.37,238.17,30.70,55.45,0.81,-1,-1,-1
15,15,532.49,316.30,33.05,47.98,0.84,-1,-1,-1
15,16,613.63,240.92,39.34,57.67,0.82,-1,-1,-1
15,14,31.55,197.69,36.49,50.22,0.12,-1,-1,-1
